"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"249","@RealBenCarson/@realDonaldTrump willCatchUpOnEvrythigByDay1.@tom_news2 @saburoyo21 @liberalscience1 @JrzeeGrrl @RATM4 http://t.co/66t1RutSvt",FALSE,0,"tom_news2",2015-09-20 03:39:29,FALSE,"645434720113836032","645442128999419904","494763113","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","upayr",1,FALSE,FALSE,NA,NA
"250","RT @CNNPolitics: Here's why @RealBenCarson is catching up to @realDonaldTrump  http://t.co/tLqT4bgwKy via @DanaBashCNN http://t.co/8dNlTl2y…",FALSE,0,NA,2015-09-20 03:39:19,FALSE,NA,"645442084602806272",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","APBTerrier",25,TRUE,FALSE,NA,NA
"251","@RealBenCarson @realDonaldTrump You need to call out the RNC/GOP for their blatant attempt to skew the votes by changing the campaign rules",FALSE,0,"RealBenCarson",2015-09-20 03:39:18,FALSE,NA,"645442082056699904","1180379185","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aaronleewaters",0,FALSE,FALSE,NA,NA
"252","@RealBenCarson just finished watching 'Gifted Hands' for the second time. We love you Dr. Carson!! #WinBenWin #BC2DC16",FALSE,0,"RealBenCarson",2015-09-20 03:39:13,FALSE,NA,"645442059789303808","1180379185","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shelleybug71",0,FALSE,FALSE,NA,NA
"253","RT @RealBenCarson: A photo from one of our campus debate watch parties. Sign up today for #Students4Carson! https://t.co/ZnabQuiuC4 http://…",FALSE,0,NA,2015-09-20 03:38:36,FALSE,NA,"645441904423903233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephyklee",154,TRUE,FALSE,NA,NA
"254",".@RealBenCarson and, you said you love reading, right? Well, I hope that you read the excellent material that @JerryBrownGov sent you!",FALSE,0,"blabbercrumb",2015-09-20 03:38:27,FALSE,"645441501569245184","645441868214353920","3096937561","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blabbercrumb",0,FALSE,FALSE,NA,NA
"255","Of course that's Bama for @RealBenCarson !! @MichiganForBen",FALSE,0,NA,2015-09-20 03:38:04,FALSE,NA,"645441771388833793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RevivalNeeded",0,FALSE,FALSE,NA,NA
"256","I mainly Tweet about @RealBenCarson which is much more important, but for tonight I can't help it.. Roll Tide!! @wmattstewart, where you at?",FALSE,0,NA,2015-09-20 03:37:07,FALSE,NA,"645441531172687872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RevivalNeeded",0,FALSE,FALSE,NA,NA
"257",".@RealBenCarson remember, youre an MD, not a PhD. Leave #climatechange to the experts, and we wont knock on your door with a scalpel in hand",FALSE,1,NA,2015-09-20 03:37:00,FALSE,NA,"645441501569245184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blabbercrumb",0,FALSE,FALSE,NA,NA
"258","@RealBenCarson Dr. Carson, you want to grant amnesty to illegals for agricultural work. Are you referring to people from a certain region?",FALSE,0,"RealBenCarson",2015-09-20 03:36:19,FALSE,NA,"645441332048060416","1180379185","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlosjramos89",0,FALSE,FALSE,NA,NA
"259","RT @kristieburchit: @lizditz @DrPanMD @tarahaelle @RealBenCarson @RonPaul Doctors running for State Senate/Assembly understand #vaccines th…",FALSE,0,NA,2015-09-20 03:34:00,FALSE,NA,"645440745906638848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MMomOnTheBlock",1,TRUE,FALSE,NA,NA
"260","RT @sb277bot: RT @gmawarrior Thank you! @realDonaldTrump @RealBenCarson @RandPaul #2many2soon ask #CDCwhistleblower 
http://t.co/43lVXWBnl4",FALSE,0,NA,2015-09-20 03:32:11,FALSE,NA,"645440289448943616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RichardChaparr6",13,TRUE,FALSE,NA,NA
"261","RT @ThePulse2016: New poll: @RealBenCarson now in statistical dead heat with @realDonaldTrump nationally... http://t.co/vr5jbczmEJ #tcot",FALSE,0,NA,2015-09-20 03:30:08,FALSE,NA,"645439773037821952",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Goaliemom3533",4,TRUE,FALSE,NA,NA
"262","@chaycheron @RealBenCarson me either. Sounds like he's hypnotized or an Android. Cold, dead, droll, depressing and monotone.",FALSE,0,"chaycheron",2015-09-20 03:29:42,FALSE,"645426375814459392","645439666892746752","2540354035","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cfgodwell",0,FALSE,FALSE,NA,NA
"263","@RealBenCarson it will work, get rid of the IRS and Income tax! Introduce a Lux tax w flat tax w/ tariff on outsourced US products!",FALSE,0,"VxxxFxxJ",2015-09-20 03:28:15,FALSE,"645438877285552128","645439298150383617","2397168228","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VxxxFxxJ",0,FALSE,FALSE,NA,NA
"264","RT @sb277bot: RT @gmawarrior Thank you! @realDonaldTrump @RealBenCarson @RandPaul #2many2soon ask #CDCwhistleblower 
http://t.co/43lVXWBnl4",FALSE,0,NA,2015-09-20 03:27:15,FALSE,NA,"645439046727139328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cinderstella2",13,TRUE,FALSE,NA,NA
"265","RT @brenthatley: Hey @RealBenCarson WTF do you know about @USMC or whether or not we're ready to deploy? #getaclue http://t.co/uB7dK3VZi1",FALSE,0,NA,2015-09-20 03:26:45,FALSE,NA,"645438922043092993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SGT_VEGAS_843",6,TRUE,FALSE,NA,NA
"266","RT @sb277bot: RT @gmawarrior Thank you! @realDonaldTrump @RealBenCarson @RandPaul #2many2soon ask #CDCwhistleblower 
http://t.co/43lVXWBnl4",FALSE,0,NA,2015-09-20 03:26:38,FALSE,NA,"645438895300063233",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VialNews",13,TRUE,FALSE,NA,NA
"267","@RealBenCarson A 35%-60% lux tax on all non edible products combined w/ 10-15% flat tax, combined w/ 35% tariff tax on outsourced products!",FALSE,0,"RealBenCarson",2015-09-20 03:26:34,FALSE,NA,"645438877285552128","1180379185","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VxxxFxxJ",0,FALSE,FALSE,NA,NA
"268","@OurTurnToRescue @abeshinzo @carolinekennedy @rickygervais @RealBenCarson @ap @japantimes",FALSE,0,"OurTurnToRescue",2015-09-20 03:25:13,FALSE,"645435286579757056","645438538369007616","597779527","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","becerra_erika",0,FALSE,FALSE,NA,NA
"269","@CMJsMarmee @RealBenCarson someone should ask been what is His definition of church&amp; state and why founding fathers left England.Read",FALSE,0,"CMJsMarmee",2015-09-20 03:25:09,FALSE,"644987597765390336","645438520224428033","58891903","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marshallmarvin1",0,FALSE,FALSE,NA,NA
"270","RT @gmawarrior: Thank you! @realDonaldTrump @RealBenCarson @RandPaul #2many2soon ask #CDCwhistleblower 
https://t.co/8OuPNwr1pf",FALSE,0,NA,2015-09-20 03:24:08,FALSE,NA,"645438265936314368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VialNews",4,TRUE,FALSE,NA,NA
"271","@CMJsMarmee @RealBenCarson Founding fathers decided we weren't along time ago.We are not a Theocracy.As much as some would like.Not Sharia",FALSE,0,"CMJsMarmee",2015-09-20 03:23:56,FALSE,"644987597765390336","645438215751516160","58891903","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marshallmarvin1",0,FALSE,FALSE,NA,NA
"272","RT @sb277bot: RT @gmawarrior Thank you! @realDonaldTrump @RealBenCarson @RandPaul #2many2soon ask #CDCwhistleblower 
http://t.co/43lVXWBnl4",FALSE,0,NA,2015-09-20 03:23:33,FALSE,NA,"645438115625091073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NOWinAutism",13,TRUE,FALSE,NA,NA
"273","@Dolphin_Project @carolinekennedy Is this the tradition you want to protect? @RealBenCarson @simoncowell #japan",FALSE,1,"Dolphin_Project",2015-09-20 03:23:21,FALSE,"645437008169426944","645438068745367552","378746121","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","becerra_erika",2,FALSE,FALSE,NA,NA
"274","#AndRightlySo!
@SenTedCruz @realDonaldTrump @RealBenCarson @CarlyFiorina @marcorubio @Galatiansch2v20 @Fingersflying https://t.co/KPYOJWQgJ9",FALSE,0,NA,2015-09-20 03:22:27,FALSE,NA,"645437840302678016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WellThought_Out",0,FALSE,FALSE,NA,NA
"275","Remember....the FDA considers you the guinea pig for all new vaccines and some drugs http://t.co/LHxxiPFjqz .@RealBenCarson",FALSE,1,NA,2015-09-20 03:21:31,FALSE,NA,"645437605933223936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tradethecycles",0,FALSE,FALSE,NA,NA
"276","@realDonaldTrump @RealBenCarson @RandPaul PLEASE expose Big Pharma's vaccine racquet! 195x FDA safe aluminum levels! https://t.co/QOgofUxK6V",FALSE,0,"realDonaldTrump",2015-09-20 03:20:44,FALSE,NA,"645437407341350912","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VaccinesCanHarm",0,FALSE,FALSE,NA,NA
"277","@HungryandBuzzed @RealBenCarson why",FALSE,0,"HungryandBuzzed",2015-09-20 03:18:18,FALSE,"645436630052945925","645436798160637952","1036187802","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twittsinLA",0,FALSE,FALSE,NA,NA
"278","@RealBenCarson   Keep on keeping on Dr. Carson!",FALSE,0,"RealBenCarson",2015-09-20 03:18:12,FALSE,"645282528119685120","645436773036900352","1180379185","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dellapearl",0,FALSE,FALSE,NA,NA
"279","RT @McCormickJohn: ""You wouldn't hire me to be a neurosurgeon,"" @ScottWalker says in a subtle shot at @RealBenCarson",FALSE,0,NA,2015-09-20 03:17:50,FALSE,NA,"645436680543932416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","missb62",5,TRUE,FALSE,NA,NA
"280","All these candidates got me like .. <ed><U+00A0><U+00BD><ed><U+00B8><U+0092><ed><U+00A0><U+00BD><ed><U+00B8><U+00A7><ed><U+00A0><U+00BD><ed><U+00B8><U+0095> but so far I really like @RealBenCarson",FALSE,1,NA,2015-09-20 03:17:38,FALSE,NA,"645436630052945925",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HungryandBuzzed",0,FALSE,FALSE,NA,NA
"281","RT @SaysMissy: Found @RealBenCarson at the CRP Convention <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> http://t.co/HA2xzMJcGB",FALSE,0,NA,2015-09-20 03:16:36,FALSE,NA,"645436366801739776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","systembroken",4,TRUE,FALSE,NA,NA
"282","RT @RealBenCarson: 650,000 Twitter followers. Thank you! #BC2DC16",FALSE,0,NA,2015-09-20 03:14:25,FALSE,NA,"645435820804046848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","westministerabb",269,TRUE,FALSE,NA,NA
"283","RT @sb277bot: RT @gmawarrior Thank you! @realDonaldTrump @RealBenCarson @RandPaul #2many2soon ask #CDCwhistleblower 
http://t.co/43lVXWBnl4",FALSE,0,NA,2015-09-20 03:14:22,FALSE,NA,"645435804265742336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaPizzi63",13,TRUE,FALSE,NA,NA
"284","@LynneLSchultz @RealBenCarson @TeamSantorum lol no, I will defund you!",FALSE,0,"LynneLSchultz",2015-09-20 03:14:05,FALSE,"645032163113598976","645435735827460096","438036936","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lindsaygrahamsc",0,FALSE,FALSE,NA,NA
"285","@RealBenCarson keepp pushing this election. My future depends on it",FALSE,0,"RealBenCarson",2015-09-20 03:12:34,FALSE,NA,"645435353252302848","1180379185","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","infinitestxrs",0,FALSE,FALSE,NA,NA
"286","@realDonaldTrump @SenTedCruz @HillaryClinton @RandPaul @RealBenCarson @JebBush Pot, Guns and no terrorism.  That's what we want in TX",FALSE,0,"realDonaldTrump",2015-09-20 03:12:16,FALSE,NA,"645435275968012288","25073877","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Wishchild87",0,FALSE,FALSE,NA,NA
"287","@RealBenCarson looking forward to seeing you in Exeter, NH!!",FALSE,0,"RealBenCarson",2015-09-20 03:11:36,FALSE,NA,"645435108284080129","1180379185","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lslinder",0,FALSE,FALSE,NA,NA
"288","RT @sb277bot: RT @gmawarrior Thank you! @realDonaldTrump @RealBenCarson @RandPaul #2many2soon ask #CDCwhistleblower 
http://t.co/43lVXWBnl4",FALSE,0,NA,2015-09-20 03:11:07,FALSE,NA,"645434988444389376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gmawarrior",13,TRUE,FALSE,NA,NA
"289","RT @AVCONNECTION: @makalamichele @healerhauler @RealBenCarson @libertytarian Bill gates on Vaccines &amp; how to depopulate using them. http://…",FALSE,0,NA,2015-09-20 03:10:48,FALSE,NA,"645434907750084609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LanBo44",10,TRUE,FALSE,NA,NA
"290","RT @HYPRBrands: Which republican candidate is more popular on #facebook? @RealBenCarson has a larger following in USA #GOPDebate http://t.c…",FALSE,0,NA,2015-09-20 03:09:58,FALSE,NA,"645434699305783296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuvCurlin",2,TRUE,FALSE,NA,NA
"291","#IgniteAfrica Listen 2 @RealBenCarson on reading. Readers r Leaders. Inspire some1 to read today @RealKolaOyeyemi http://t.co/iIGGJgRbs7",FALSE,0,NA,2015-09-20 03:08:52,FALSE,NA,"645434420887973888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dbeloved",0,FALSE,FALSE,NA,NA
"292","RT @CNNPolitics: Here's why @RealBenCarson is catching up to @realDonaldTrump  http://t.co/tLqT4bgwKy via @DanaBashCNN http://t.co/8dNlTl2y…",FALSE,0,NA,2015-09-20 03:08:39,FALSE,NA,"645434365774811136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TalilaBell",25,TRUE,FALSE,NA,NA
"293","@Dolphin_Project Is this the tradition you want to protect @carolinekennedy ? @RealBenCarson @SimonCowell @ap #Election2016 @POTUS @ap",FALSE,1,"Dolphin_Project",2015-09-20 03:08:26,FALSE,"645431909590282241","645434313341714432","378746121","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","becerra_erika",0,FALSE,FALSE,NA,NA
"294","RT @RealBenCarson: A photo from one of our campus debate watch parties. Sign up today for #Students4Carson! https://t.co/ZnabQuiuC4 http://…",FALSE,0,NA,2015-09-20 03:08:19,FALSE,NA,"645434281972641792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","erikcarrasco40",154,TRUE,FALSE,NA,NA
