"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"9635","RT @MarcNECN: ""More debates"" chants continue to drown out @DWSTweets. Could be a long day for @HillaryClinton. #nhdems2016 http://t.co/Jz1v…",FALSE,0,NA,2015-09-19 20:30:13,FALSE,NA,"645334097233997824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YogaMama108",43,TRUE,FALSE,NA,NA
"9636","RT @NolteNC: .@gwenifill, @andersoncooper  -Photo @HillaryClinton sent out in '08 after her supporters said O was born in Kenya: http://t.c…",FALSE,0,NA,2015-09-19 20:30:09,FALSE,NA,"645334082021232640",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NogginsCo",46,TRUE,FALSE,NA,NA
"9637","RT @HillaryClinton: Post-speech dance break at the New Hampshire Democratic Party State Convention. (via @ABCLiz) #603forHRC http://t.co/OT…",FALSE,0,NA,2015-09-19 20:30:03,FALSE,NA,"645334058315046912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WillHillary2016",625,TRUE,FALSE,NA,NA
"9638","@deanbarker @LaLaFrance @HillaryClinton I don't agree. PUMA were self-id'ed Democrats, while a lot of Bernie folks are Dem leaning indys",FALSE,1,"deanbarker",2015-09-19 20:29:59,FALSE,"645330975774347264","645334038182539264","20332563","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akaashkolluri",0,FALSE,FALSE,NA,NA
"9639","RT @RogerJStoneJr: .@HillaryClinton &amp; her minions FREAKED about my book  Clintons' War on Women according to POLITICO-pre-order it here htt…",FALSE,0,NA,2015-09-19 20:29:54,FALSE,NA,"645334020960727040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SocialDo",42,TRUE,FALSE,NA,NA
"9640","RT @HillaryClinton: ""Don’t attack women’s health care. And don’t shut down the government."" Hillary's message to Republicans: http://t.co/L…",FALSE,0,NA,2015-09-19 20:29:46,FALSE,NA,"645333986424827905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauraBlonsky",1776,TRUE,FALSE,NA,NA
"9641","RT @RogerJStoneJr: YES !!! @HillaryClinton camp braces for my book ""the Clintons' War on Women -out Oct 13 http://t.co/tt4sdoeq2b http://t.…",FALSE,0,NA,2015-09-19 20:29:45,FALSE,NA,"645333982750613504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SocialDo",107,TRUE,FALSE,NA,NA
"9642","RT @HillaryClinton: Cheers to you, @jimmyfallon. Happy birthday! <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> http://t.co/SBMyEfRzWc",FALSE,0,NA,2015-09-19 20:29:41,FALSE,NA,"645333966065549312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sgroversayswhat",781,TRUE,FALSE,NA,NA
"9643","""I believe marriage is not just a bond but a sacred bond between a man and a woman."" - @HillaryClinton in 2004 https://t.co/vEd2F0YjLC",FALSE,3,NA,2015-09-19 20:29:39,FALSE,NA,"645333954174840832",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AntDeRosa",1,FALSE,FALSE,NA,NA
"9644","@YahooNews @wordsofwalsh @HillaryClinton There's nothing prejudiced or paranoid about calling a crook a crook. It's called telling the truth",FALSE,0,"YahooNews",2015-09-19 20:29:37,FALSE,"645294612395913216","645333945563938816","7309052","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MD411971",0,FALSE,FALSE,NA,NA
"9645","RT @MarkRay1980: @AmyMek @HillaryClinton http://t.co/gpJ7orGsux",FALSE,0,NA,2015-09-19 20:29:31,FALSE,NA,"645333920582512641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sigstarget",8,TRUE,FALSE,NA,NA
"9646","RT @HillaryClinton: Cheers to you, @jimmyfallon. Happy birthday! <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> http://t.co/SBMyEfRzWc",FALSE,0,NA,2015-09-19 20:29:30,FALSE,NA,"645333918288318464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mommy_call",781,TRUE,FALSE,NA,NA
"9647","@HillaryClinton Only true public servants charge $12 million in total for 'blessing' us with their voice #Rubio2016  https://t.co/7ENRSUjFl1",FALSE,0,"HillaryClinton",2015-09-19 20:29:24,FALSE,NA,"645333892895895552","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MunsterSamuel",0,FALSE,FALSE,NA,NA
"9648","@DWStweets @HillaryClinton doesn't deserve trust and your collusion with her campaign, the ppl believe, is what has restricted the debates",FALSE,1,"DWStweets",2015-09-19 20:29:22,FALSE,"645315129697923072","645333885757227008","115979444","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sensandersisbae",2,FALSE,FALSE,NA,NA
"9649","RT @HillaryClinton: Cheers to you, @jimmyfallon. Happy birthday! <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> http://t.co/SBMyEfRzWc",FALSE,0,NA,2015-09-19 20:29:21,FALSE,NA,"645333878488629248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TaraEscarlata",781,TRUE,FALSE,NA,NA
"9650","@this_is_will_cx @Fala7i_King @HillaryClinton Millions? More people have been murdered by fellow Arabs in Syria in the last 2 years!",FALSE,0,"this_is_will_cx",2015-09-19 20:29:15,FALSE,"645333032405090306","645333854434291716","713352030","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BYPersonnel",0,FALSE,FALSE,NA,NA
"9651","RT @HillaryClinton: “If you want a president who will listen to you, work her heart out to make your life better—then you’re lookin’ at her…",FALSE,0,NA,2015-09-19 20:29:11,FALSE,NA,"645333839640928256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TraianIonescu",646,TRUE,FALSE,NA,NA
"9652","Everyday Americans need a champion - that's why @HillaryClinton is running for president. #Hillary2016 https://t.co/EvXbHmg2so",FALSE,4,NA,2015-09-19 20:29:08,FALSE,NA,"645333827959676928",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","jamescoleman07",2,FALSE,FALSE,NA,NA
"9653","RT @HillaryClinton: Cutting off Americans from lifesaving health care at Planned Parenthood is wrong. #standwithPP http://t.co/XQbcLdzbUJ",FALSE,0,NA,2015-09-19 20:29:07,FALSE,NA,"645333821710209024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taiz_49",2442,TRUE,FALSE,NA,NA
"9654","Is it possible that the reason women are fleeing @HillaryClinton is because Millennial gals are learning about pig @billclinton? #tcot #tgdn",FALSE,1,NA,2015-09-19 20:29:02,FALSE,NA,"645333801372098560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BreitTwit1",1,FALSE,FALSE,NA,NA
"9655","@gf_layne @HillaryClinton @czayas3.  She gone man. Ahe gone",FALSE,0,"gf_layne",2015-09-19 20:29:02,FALSE,"645263607115194368","645333799090323456","395484842","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","SteveButcher13",0,FALSE,FALSE,NA,NA
"9656","RT @HillaryClinton: Cheers to you, @jimmyfallon. Happy birthday! <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> http://t.co/SBMyEfRzWc",FALSE,0,NA,2015-09-19 20:29:00,FALSE,NA,"645333793855930368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","idaho005",781,TRUE,FALSE,NA,NA
"9657","@PsychSailor @bennydiego @rjamime @HillaryClinton Ask her she'll NEVER tell!",FALSE,0,"PsychSailor",2015-09-19 20:28:56,FALSE,"645330763836030976","645333775749021696","236537724","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indydee",0,FALSE,FALSE,NA,NA
"9658","RT @HillaryClinton: Cheers to you, @jimmyfallon. Happy birthday! <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> http://t.co/SBMyEfRzWc",FALSE,0,NA,2015-09-19 20:28:55,FALSE,NA,"645333770791358464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just_A_Jane",781,TRUE,FALSE,NA,NA
"9659","RT @americasvoice: .@HillaryClinton: ""Will we continue to be a country that is proud of our immigrant heritage?"" https://t.co/SAN5VT9iYN",FALSE,0,NA,2015-09-19 20:28:54,FALSE,NA,"645333766622154752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","de92799908de4d0",7,TRUE,FALSE,NA,NA
"9660","@Juliet777777 Seems like @HillaryClinton is enjoying this waiting game. The longer she waits, the longer she has to formulate an answer",FALSE,0,"Juliet777777",2015-09-19 20:28:51,FALSE,NA,"645333755788435456","12912542","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DuncanGray",1,FALSE,FALSE,NA,NA
"9661","RT @HillaryClinton: Drug and alcohol addiction is a disease, not a moral failing—and we must treat it as such.",FALSE,0,NA,2015-09-19 20:28:50,FALSE,NA,"645333749144621061",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","solovai",3391,TRUE,FALSE,NA,NA
"9662","Pretty chuffed with my @HillaryClinton vest. I will be the coolest kid at #trapeze next week #Hillary2016 http://t.co/FgtoqUJcy9",FALSE,0,NA,2015-09-19 20:28:46,FALSE,NA,"645333734963736576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thomascorcoran2",0,FALSE,FALSE,NA,NA
"9663","RT @HillaryClinton: Cheers to you, @jimmyfallon. Happy birthday! <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> http://t.co/SBMyEfRzWc",FALSE,0,NA,2015-09-19 20:28:43,FALSE,NA,"645333722502311937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hardtke_ME",781,TRUE,FALSE,NA,NA
"9664","@politico But, @HillaryClinton can appropriate @BernieSanders' entire campaign in 2, with time left over for scheduled spontaneity. #Bernie",FALSE,1,"politico",2015-09-19 20:28:41,FALSE,"645323936247451648","645333712809406466","9300262","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shifted_One",0,FALSE,FALSE,NA,NA
"9665","RT @HillaryClinton: Cheers to you, @jimmyfallon. Happy birthday! <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> http://t.co/SBMyEfRzWc",FALSE,0,NA,2015-09-19 20:28:39,FALSE,NA,"645333705595203586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daunte720",781,TRUE,FALSE,NA,NA
"9666","RT @gatewaypundit: Will @HillaryClinton be forced to Apologize for Latest #Democrat-Endorsed #Occupy Murder?  https://t.co/rWnSI4tQC3 via @…",FALSE,0,NA,2015-09-19 20:28:33,FALSE,NA,"645333681188421632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GuyMonzeglio",18,TRUE,FALSE,NA,NA
"9667","@averyerush @CollegeGameDay @HillaryClinton it's not hard to hate Alabama fans, or Alabama, or Hillary",FALSE,0,"averyerush",2015-09-19 20:28:33,FALSE,"645326813338705920","645333679368204288","2377874340","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbllaaiirree",0,FALSE,FALSE,NA,NA
"9668","@djred678 @czayas3 @jenzambardi @kpdelbridge @HillaryClinton definitely",FALSE,0,"djred678",2015-09-19 20:28:31,FALSE,"645296112530649088","645333671205994496","1513958744","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","igggie1",0,FALSE,FALSE,NA,NA
"9669","@PsychSailor @bennydiego @rjamime @HillaryClinton If u don't want to hear the truths get off twitter!",FALSE,0,"PsychSailor",2015-09-19 20:28:23,FALSE,"645330763836030976","645333636653297664","236537724","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indydee",0,FALSE,FALSE,NA,NA
"9670","RT @10NewsPhillips: If it came down to @realDonaldTrump, @HillaryClinton, who would you vote? RETWEET for Trump. FAVORITE for Hillary. http…",FALSE,0,NA,2015-09-19 20:28:19,FALSE,NA,"645333620643622912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonaldDennis6",2158,TRUE,FALSE,NA,NA
"9671","Thanks for the pearls of wisdom from somebody with such quality of character. @HillaryClinton you're irrelevant <ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> https://t.co/VyYNlvrCif",FALSE,1,NA,2015-09-19 20:28:19,FALSE,NA,"645333619481833472",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Hiller_politic",0,FALSE,FALSE,NA,NA
"9672","If voter told @HillaryClinton that @realDonaldTrump wasn't a Christian, you think she would she would say, ""stop it! He's a Christian!""",FALSE,4,NA,2015-09-19 20:28:15,FALSE,NA,"645333603501625344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBrodyFile",1,FALSE,FALSE,NA,NA
"9673","@HillaryClinton  I was there in Portland with my ticket but you didn't let in<ed><U+00A0><U+00BD><ed><U+00B8><U+00B9> http://t.co/4Ak595TpTy",FALSE,0,"HillaryClinton",2015-09-19 20:28:06,FALSE,NA,"645333565069205505","1339835893","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Inkedotter",0,FALSE,FALSE,NA,NA
"9674","RT @plasticdale: @HillaryClinton DRAG HIS ASS",FALSE,0,NA,2015-09-19 20:28:06,FALSE,NA,"645333564276502528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ihave1style",18,TRUE,FALSE,NA,NA
"9675","RT @HillaryClinton: .@BarbaraBoxer on Hillary’s greatest accomplishments, from Iranian sanctions to women’s rights around the world. http:/…",FALSE,0,NA,2015-09-19 20:28:00,FALSE,NA,"645333541929226240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","p447",661,TRUE,FALSE,NA,NA
"9676","@JimmyJames38 @southsalem @HillaryClinton OK Hillary, he's just Marxist douchebag of dubious origin &amp; no talent except talking about himself",FALSE,1,"JimmyJames38",2015-09-19 20:27:48,FALSE,"645284689167695876","645333490318331904","126778508","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","greymagus",0,FALSE,FALSE,NA,NA
"9677","RT @Chairmnoomowmow: @HillaryClinton @realDonaldTrump is supposed to defend Obama?",FALSE,0,NA,2015-09-19 20:27:47,FALSE,NA,"645333485670928384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alycialeah",1,TRUE,FALSE,NA,NA
"9678","RT @Harley_Montoya: @JoeNBC @GovMikeHuckabee @morningmika 92% in MSNBC POLL after @HillaryClinton interview said she SHOULD NOT APOLOGIZE",FALSE,0,NA,2015-09-19 20:27:42,FALSE,NA,"645333466809270273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pavaroteeee",65,TRUE,FALSE,NA,NA
"9679","@PsychSailor @bennydiego @rjamime @HillaryClinton her campaign contributors... she's in bed w/ them! WAKE UP!~",FALSE,0,"PsychSailor",2015-09-19 20:27:41,FALSE,"645330763836030976","645333460157009921","236537724","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indydee",0,FALSE,FALSE,NA,NA
"9680","RT @HillaryforNH: Squad goals? We'd say so. @HillaryClinton, @Maggie_Hassan, @JeanneShaheen backstage. #603forHRC http://t.co/XB3ymVDdq4",FALSE,0,NA,2015-09-19 20:27:39,FALSE,NA,"645333451885924353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaBearded0ne",65,TRUE,FALSE,NA,NA
"9681","RT @NolteNC: .@gwenifill, @andersoncooper  -Photo @HillaryClinton sent out in '08 after her supporters said O was born in Kenya: http://t.c…",FALSE,0,NA,2015-09-19 20:27:39,FALSE,NA,"645333451554598912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tsull5150",46,TRUE,FALSE,NA,NA
"9682","RT @AmyMek: Shut UP-&gt;@HillaryClinton is a Lying Fraud who depends on Lib stupidity not 2 know any better! http://t.co/xo5dtNES3V http://t.c…",FALSE,0,NA,2015-09-19 20:27:38,FALSE,NA,"645333450031915008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emiliorivas15",123,TRUE,FALSE,NA,NA
"9683","RT @MarcNECN: ""More debates"" chants continue to drown out @DWSTweets. Could be a long day for @HillaryClinton. #nhdems2016 http://t.co/Jz1v…",FALSE,0,NA,2015-09-19 20:27:38,FALSE,NA,"645333446995378176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babesforbernie",43,TRUE,FALSE,NA,NA
"9684","RT @Harley_Montoya: @HillaryClinton is UP in Polls: your lies and deception arent working @JoeNBC @GovMikeHuckabee @morningmika http://t.co…",FALSE,0,NA,2015-09-19 20:27:38,FALSE,NA,"645333446550642688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JowksPH",97,TRUE,FALSE,NA,NA
"9685","RT @HillaryClinton: Post-speech dance break at the New Hampshire Democratic Party State Convention. (via @ABCLiz) #603forHRC http://t.co/OT…",FALSE,0,NA,2015-09-19 20:27:33,FALSE,NA,"645333428968120320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","white_wizzard",625,TRUE,FALSE,NA,NA
"9686","RT @DaveCoulier: Dear @HillaryClinton you may want to buy one of my tee shirts: http://t.co/tcD7SuC61s #cutitout http://t.co/SKnJE7zskg",FALSE,0,NA,2015-09-19 20:27:30,FALSE,NA,"645333416385318912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulcanetti",40,TRUE,FALSE,NA,NA
"9687","@Chairmnoomowmow @HillaryClinton @realDonaldTrump Wow Dems are so upset about the thought of Obama being a Muslim! Who's Islamophobic?",FALSE,0,"Chairmnoomowmow",2015-09-19 20:27:27,FALSE,"645324817890066432","645333403894571008","1075460258","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alycialeah",0,FALSE,FALSE,NA,NA
"9688","@HillaryClinton The Democrats are the party of one percent economic growth. Party on if you like stupidity!",FALSE,0,"HillaryClinton",2015-09-19 20:27:18,FALSE,NA,"645333362723328000","1339835893","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PaulMacirowski",0,FALSE,FALSE,NA,NA
"9689","RT @MarkRay1980: @AmyMek @HillaryClinton http://t.co/gpJ7orGsux",FALSE,0,NA,2015-09-19 20:27:17,FALSE,NA,"645333361435656192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Man_in_Florida",8,TRUE,FALSE,NA,NA
"9690","RT @HillaryClinton: “If you want a president who will listen to you, work her heart out to make your life better—then you’re lookin’ at her…",FALSE,0,NA,2015-09-19 20:27:17,FALSE,NA,"645333359133085697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gage______",646,TRUE,FALSE,NA,NA
"9691","RT @BehniaParsa: @HillaryClinton @TheEllenShow @BernieSanders has been for LGBT equality WAY before Hillary. http://t.co/yAdhi3UdCr",FALSE,0,NA,2015-09-19 20:27:16,FALSE,NA,"645333355395944448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoonieKane",4,TRUE,FALSE,NA,NA
"9692","RT @MarkRay1980: @AmyMek @HillaryClinton http://t.co/gpJ7orGsux",FALSE,0,NA,2015-09-19 20:27:16,FALSE,NA,"645333355278393344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Camilian1Sabel",8,TRUE,FALSE,NA,NA
